Image,Class,W400,W410,W420,W430,W440,W450,W460,W470,W480,W490,W500,W510,W520,W530,W540,W550,W560,W570,W580,W590,W600,W610,W620,W630,W640,W650,W660,W670,W680,W690,W700
nevus_orig_76.mat,nevus,0.5670567,0.6126306,0.6263875,0.59210306,0.555095,0.5337234,0.5379156,0.547698,0.5100106,0.58766216,0.66046923,0.7204456,0.7781313,0.83698267,0.89130676,0.89377093,0.89981854,0.9535546,0.98198956,1.0142554,1.0400734,1.0565432,1.0622909,0.94648755,0.85497093,0.8587743,0.8732618,0.8264807,0.91085464,0.97622633,1.0247924
nevus_orig_77.mat,nevus,0.5880547,0.6408577,0.6581213,0.6242686,0.5901802,0.5708999,0.5820334,0.59695435,0.5560633,0.64280033,0.7268358,0.7915217,0.85516536,0.92250615,0.98499924,0.9879226,0.9877121,1.0495453,1.0841858,1.1112776,1.138506,1.1584015,1.1663958,1.036828,0.9361675,0.9452204,0.9601819,0.891277,0.9824174,1.0469881,1.0917565
nevus_orig_78.mat,nevus,0.34684378,0.3884982,0.39969957,0.38928074,0.37062356,0.37099266,0.39228433,0.40618834,0.3964421,0.44154972,0.4666182,0.49594936,0.5104777,0.5514725,0.5831208,0.5902414,0.5985443,0.6498492,0.6917667,0.76733345,0.8212814,0.8893519,0.9396047,0.8915322,0.850775,0.8461938,0.84121543,0.82569826,0.8313156,0.81252676,0.77634317
nevus_orig_79.mat,nevus,0.5594267,0.60519284,0.6210265,0.5869013,0.5489258,0.52685547,0.53167933,0.5425248,0.5059194,0.58311373,0.65731627,0.715053,0.7711259,0.8297146,0.8856796,0.88780725,0.8910216,0.95197916,0.9880772,1.0153549,1.0416112,1.0604384,1.0667249,0.9464155,0.85345024,0.86176014,0.87873024,0.82717484,0.91678774,0.99173343,1.0469241
nevus_orig_8.mat,nevus,0.605409,0.65257597,0.6674429,0.6353831,0.61220706,0.5936273,0.6020895,0.6124537,0.55679816,0.64366883,0.7270588,0.79006135,0.8603882,0.9344373,1.0005766,1.0005875,0.9878355,1.0552459,1.079889,1.126521,1.1613911,1.1891947,1.2026528,1.0913907,0.9876433,0.9802224,0.9955659,0.8935291,0.9641387,0.9739969,1.0202092
nevus_orig_80.mat,nevus,0.56409276,0.61311835,0.6391843,0.6074978,0.5733657,0.5563447,0.56506705,0.57883215,0.52677894,0.6157073,0.705777,0.7619442,0.82397455,0.88259137,0.9464553,0.94345385,0.93329495,1.0038992,1.0547504,1.0699943,1.1028532,1.12887,1.1374106,1.0027298,0.9034327,0.9180617,0.936037,0.86750716,0.96209913,1.0385498,1.0892808
nevus_orig_81.mat,nevus,0.18533666,0.24951439,0.22452116,0.22139983,0.21308996,0.23240557,0.26463008,0.26863718,0.3273583,0.3449151,0.31976688,0.3936563,0.39425707,0.43847293,0.44011146,0.474439,0.5017744,0.4994371,0.49581754,0.5939286,0.61474615,0.656836,0.7052187,0.669189,0.6327238,0.607944,0.5718395,0.6862243,0.68108404,0.66841394,0.5873535
nevus_orig_82.mat,nevus,0.20628078,0.26099622,0.24785022,0.24617049,0.23029235,0.23231868,0.26784587,0.29236394,0.36233798,0.37548354,0.35434332,0.39104095,0.37575766,0.42814645,0.45292956,0.48935327,0.5097334,0.5504661,0.5929742,0.71672183,0.77756333,0.8688717,0.94962204,0.9383617,0.92000556,0.9087483,0.8947393,0.9330551,0.9011879,0.84088135,0.7477418
nevus_orig_83.mat,nevus,0.50406295,0.5612371,0.58886915,0.56376654,0.5415391,0.5398664,0.56209636,0.5770058,0.5275852,0.61718607,0.7109795,0.770768,0.83335555,0.90378857,0.974362,0.9778902,0.96048033,1.0517555,1.1167214,1.1305825,1.1665709,1.2045245,1.2205375,1.08103,0.9788522,0.99802715,1.0088753,0.9232993,1.0128344,1.0861892,1.125287
nevus_orig_84.mat,nevus,0.43859592,0.4971343,0.51729554,0.49748603,0.47407258,0.4777504,0.50535107,0.5234652,0.5055925,0.5677861,0.6246781,0.6681673,0.7014903,0.7570569,0.8077053,0.8165334,0.8181442,0.8964222,0.96412647,1.0058995,1.0532163,1.1187369,1.1614577,1.0599055,0.98764277,1.0051713,1.0100155,0.9603419,1.0112258,1.0512459,1.0504624
nevus_orig_85.mat,nevus,0.30542707,0.3659348,0.37656665,0.37248814,0.35629016,0.3702119,0.41470104,0.4467381,0.4884194,0.52578086,0.5399859,0.57867795,0.5892971,0.6501952,0.689809,0.7167209,0.73228383,0.796433,0.8509048,0.9422307,0.9958626,1.0842009,1.1532756,1.1091968,1.0723612,1.0778872,1.0786893,1.0808899,1.0748165,1.0311749,0.95899147
nevus_orig_86.mat,nevus,0.19210477,0.23642267,0.22111967,0.2231889,0.20952058,0.21679024,0.2532934,0.27519107,0.34045032,0.35125965,0.3264907,0.3587091,0.3459262,0.40686768,0.442494,0.48927495,0.51536155,0.56060904,0.60787404,0.73544216,0.79847354,0.88973176,0.96561104,0.95963556,0.9465234,0.92566186,0.8932248,0.9343857,0.88580453,0.83410096,0.7492732
nevus_orig_87.mat,nevus,0.50055206,0.54635185,0.5658753,0.54240334,0.5196103,0.5109866,0.52540874,0.53579545,0.4903322,0.5619451,0.6294795,0.6763362,0.72619766,0.78973377,0.8505818,0.85495204,0.85120964,0.92640144,0.97786385,1.0265009,1.0748165,1.125812,1.1556846,1.053422,0.97078764,0.9730239,0.9809456,0.90792197,0.96687686,0.99793416,1.0279065
nevus_orig_88.mat,nevus,0.57244533,0.60914636,0.6276219,0.5951604,0.5672352,0.5447827,0.54412043,0.5470032,0.47816962,0.56367,0.650381,0.70452684,0.7700868,0.8346567,0.9010143,0.897134,0.8838979,0.9571791,0.995118,1.0319191,1.0720929,1.0966907,1.103264,0.9858585,0.8856133,0.88151246,0.8952513,0.80021936,0.8821215,0.9305379,0.99647945
nevus_orig_89.mat,nevus,0.2843186,0.34547827,0.30972618,0.300699,0.29105496,0.29957762,0.33110988,0.34151998,0.38808703,0.41192886,0.37971073,0.4517059,0.4696316,0.5319844,0.53229004,0.55494297,0.5593725,0.55130136,0.49780744,0.62795717,0.6455241,0.6826491,0.7275487,0.7174528,0.67392343,0.6216306,0.57552844,0.6475569,0.6186798,0.52287287,0.44409236
nevus_orig_9.mat,nevus,0.5442592,0.59851533,0.64364874,0.61154765,0.57491505,0.56365544,0.5750924,0.59135747,0.53046715,0.636339,0.7521771,0.818088,0.89842224,0.9629579,1.0409443,1.0357674,1.0111259,1.1091685,1.1832755,1.1659346,1.1913581,1.2071997,1.1985409,1.0200067,0.8959087,0.9267605,0.96235085,0.8999841,1.0423472,1.1708716,1.2574916
nevus_orig_90.mat,nevus,0.37207463,0.4150129,0.3658837,0.34042943,0.32052445,0.3087861,0.31791452,0.3128834,0.33097246,0.36943236,0.354176,0.44535342,0.4913404,0.57024723,0.583413,0.60490036,0.60809135,0.58288103,0.49065763,0.6464696,0.67465764,0.6868264,0.7147601,0.7143891,0.66250634,0.5844091,0.5318244,0.59714663,0.5900928,0.5148796,0.50300646
nevus_orig_91.mat,nevus,0.25534108,0.3160105,0.30851763,0.30589995,0.29388002,0.3102767,0.35158187,0.3740017,0.43015903,0.44775707,0.43428293,0.47212064,0.46301636,0.5149626,0.5370634,0.57007384,0.59581363,0.6392991,0.68101513,0.79538965,0.8521001,0.94576573,1.0250098,1.0037097,0.97821105,0.96882147,0.9489871,0.97535825,0.9422859,0.88366324,0.78898543
nevus_orig_92.mat,nevus,0.46493718,0.5176065,0.5456272,0.52509314,0.50470495,0.502553,0.5240254,0.5386368,0.48770234,0.56707394,0.6448252,0.68634003,0.729156,0.78280616,0.8416736,0.84261334,0.827984,0.9209952,0.99562156,1.0153561,1.0547266,1.1054306,1.1324092,1.0106636,0.9228987,0.9443919,0.9586466,0.88100183,0.9511564,1.0015383,1.0219772
nevus_orig_93.mat,nevus,0.30390763,0.3469806,0.36148423,0.35561845,0.33884552,0.34048602,0.36619365,0.38380873,0.38062742,0.42335165,0.44521517,0.4708243,0.48066846,0.52231973,0.5567222,0.56770533,0.57367605,0.63492227,0.6874143,0.7553991,0.80534166,0.8766992,0.9291919,0.87939876,0.8417535,0.84569234,0.84598106,0.83472246,0.84215957,0.8265428,0.7855719
nevus_orig_94.mat,nevus,0.25969797,0.31338918,0.3242936,0.3237764,0.31364954,0.32722008,0.36959141,0.3986558,0.42945233,0.46953,0.48788,0.5261333,0.5383745,0.59169316,0.62638,0.64807796,0.6556785,0.70844895,0.75058436,0.81643015,0.8523118,0.92160666,0.9783794,0.9372183,0.9054677,0.915596,0.918754,0.91946656,0.91889995,0.8857383,0.82695097
nevus_orig_95.mat,nevus,0.343692,0.38944948,0.4013551,0.394077,0.37536034,0.377794,0.40437496,0.4230959,0.42627555,0.46957412,0.49061853,0.5204763,0.53223896,0.57934,0.6158541,0.6291837,0.63896644,0.69735265,0.7476299,0.83131444,0.8897737,0.96741575,1.0250795,0.97703785,0.9377964,0.9350231,0.9288377,0.9196362,0.9190876,0.89220786,0.83752614
nevus_orig_96.mat,nevus,0.30108747,0.3566817,0.3587737,0.35209453,0.33370867,0.34173447,0.38707268,0.4202089,0.47112787,0.4899514,0.49438184,0.50730234,0.4852393,0.52812123,0.55504143,0.5731098,0.58606404,0.6566065,0.7374685,0.83816516,0.91912276,1.0377159,1.1344423,1.1031531,1.0828142,1.1055806,1.1017373,1.0519462,1.0364391,0.9999079,0.92180324
nevus_orig_97.mat,nevus,0.5657247,0.61490655,0.61678123,0.5761594,0.5363821,0.5039271,0.50519526,0.51362556,0.4839228,0.5616433,0.6292918,0.70242035,0.7645318,0.8328402,0.88289464,0.8864343,0.8922291,0.93694156,0.93633133,0.9744143,0.98418045,0.984752,0.9851841,0.87678725,0.78007257,0.7781583,0.7980206,0.7484876,0.8409408,0.8906879,0.9478588
nevus_orig_98.mat,nevus,0.57347435,0.6236699,0.65097445,0.61849886,0.58424306,0.5661279,0.5759135,0.59153116,0.5352478,0.62910175,0.72507155,0.7807576,0.8431746,0.8999265,0.9642162,0.95786965,0.9404225,1.013433,1.066366,1.0747855,1.1069157,1.1322169,1.1405635,1.0015324,0.90018845,0.91975486,0.93906516,0.86018056,0.9593525,1.0378299,1.0891298
nevus_orig_99.mat,nevus,0.16328175,0.22326086,0.20370731,0.20582336,0.2011598,0.19981667,0.23890106,0.26168272,0.33268473,0.34469843,0.3187081,0.36644542,0.35008198,0.39764208,0.41059154,0.43829915,0.4369189,0.46312544,0.48151237,0.57004535,0.5963078,0.658014,0.7271377,0.70673996,0.6822437,0.684477,0.67813927,0.7050911,0.6941461,0.63644975,0.5432111
pigmented_benign_keratosis_orig_0.mat,pigmented_benign_keratosis,0.53563935,0.59003377,0.6098402,0.5817287,0.55797255,0.549586,0.5646886,0.57357556,0.52640617,0.61016333,0.6951071,0.7618472,0.8287487,0.90635943,0.97696537,0.9854673,0.98181844,1.0609481,1.1077771,1.1305965,1.1585158,1.1858759,1.1958203,1.0602515,0.95441645,0.9621064,0.9724046,0.8927143,0.9819361,1.0544956,1.1083748
pigmented_benign_keratosis_orig_1.mat,pigmented_benign_keratosis,0.35961458,0.3985496,0.39967102,0.38559234,0.36996946,0.36554706,0.3740686,0.3733536,0.3683303,0.4030144,0.42919657,0.46837822,0.48021218,0.5144114,0.53799486,0.5437189,0.5555863,0.5975,0.636209,0.69217956,0.7315722,0.77312434,0.80356336,0.73156273,0.67243373,0.6681324,0.66056573,0.63317716,0.6645546,0.6928742,0.68499935
pigmented_benign_keratosis_orig_10.mat,pigmented_benign_keratosis,0.4815458,0.5253977,0.5086593,0.47714865,0.43564278,0.4065041,0.4103683,0.4173458,0.43684205,0.48152363,0.49600208,0.5664903,0.6062907,0.68227386,0.7211861,0.74742424,0.7767562,0.80681175,0.7902724,0.8918578,0.91284394,0.9380791,0.960543,0.90086174,0.8285329,0.7960519,0.79154146,0.8158556,0.8596694,0.8676054,0.8993372
pigmented_benign_keratosis_orig_100.mat,pigmented_benign_keratosis,0.510475,0.5157997,0.4858688,0.451459,0.3962847,0.35167852,0.3344191,0.34289885,0.37744385,0.41165543,0.42000014,0.4645047,0.48610038,0.5274469,0.55140525,0.55891764,0.5626111,0.5448389,0.51865274,0.6837913,0.7791265,0.82725525,0.8774702,0.8940334,0.88011074,0.8327196,0.81532246,0.86986655,0.869321,0.8330267,0.82883954
pigmented_benign_keratosis_orig_101.mat,pigmented_benign_keratosis,0.42645007,0.46267438,0.44623053,0.42118764,0.3982112,0.37279436,0.37263188,0.37004817,0.37134328,0.4123518,0.4387657,0.5043413,0.5387864,0.5976657,0.63182765,0.6494316,0.6710354,0.69227004,0.68229884,0.74896103,0.7642419,0.76648843,0.77505773,0.7060928,0.6354522,0.6161265,0.61114675,0.5881843,0.64186054,0.6723459,0.702542
pigmented_benign_keratosis_orig_102.mat,pigmented_benign_keratosis,0.4562451,0.48931545,0.45587176,0.4215606,0.38820404,0.362459,0.35823882,0.35248283,0.3590738,0.3979473,0.41025254,0.47910702,0.51037794,0.5658683,0.5872981,0.60722965,0.64395225,0.6357073,0.59934276,0.70398855,0.73110163,0.7350245,0.74973756,0.71080655,0.655799,0.61466587,0.5899586,0.60754895,0.6331546,0.6376046,0.647696
pigmented_benign_keratosis_orig_103.mat,pigmented_benign_keratosis,0.44550365,0.49924654,0.533372,0.5111231,0.48019996,0.47468445,0.49122357,0.5048139,0.47124058,0.5451767,0.6188458,0.6690225,0.7172846,0.7746935,0.83516,0.84027094,0.8364127,0.92979085,1.0045214,1.0131876,1.0419223,1.0841653,1.1004022,0.9629979,0.8668915,0.8909037,0.9133246,0.8736749,0.9727895,1.0760391,1.1376524
pigmented_benign_keratosis_orig_104.mat,pigmented_benign_keratosis,0.4294515,0.47936288,0.49108347,0.46582273,0.43056634,0.4100898,0.4179312,0.4290928,0.42856845,0.486963,0.53403133,0.59731805,0.6411993,0.6971332,0.7372772,0.7456918,0.75539833,0.809717,0.8324257,0.85703146,0.8603045,0.8712724,0.8774804,0.773733,0.6928936,0.7050797,0.73435813,0.73743993,0.8264765,0.8976533,0.94145983
pigmented_benign_keratosis_orig_105.mat,pigmented_benign_keratosis,0.3411154,0.37842688,0.37579823,0.35847133,0.33668742,0.32666978,0.33262184,0.3342517,0.3410171,0.37317753,0.392659,0.43920836,0.45960772,0.4980868,0.5184424,0.52564925,0.5435157,0.56978416,0.58282816,0.6418436,0.6685491,0.6967195,0.72157925,0.6663445,0.6173901,0.6112936,0.6154187,0.6204407,0.65694064,0.6792792,0.6813224
pigmented_benign_keratosis_orig_106.mat,pigmented_benign_keratosis,0.621045,0.63410556,0.594455,0.5488651,0.4888101,0.44686514,0.42610136,0.42976135,0.45878685,0.50451195,0.514396,0.5867046,0.6372181,0.6975188,0.72453946,0.7409312,0.7619269,0.7256731,0.6576187,0.83314466,0.9018447,0.912371,0.93034786,0.92877996,0.88443756,0.8062559,0.77728635,0.85446584,0.8583463,0.8124035,0.8231579
pigmented_benign_keratosis_orig_107.mat,pigmented_benign_keratosis,0.3933293,0.43136007,0.44317535,0.4211711,0.39139214,0.38215783,0.38613337,0.38853928,0.3746058,0.41909775,0.4577898,0.49947214,0.52867347,0.56807166,0.60148257,0.60419095,0.61589414,0.6663839,0.70790344,0.75562733,0.7960377,0.83818066,0.8650616,0.78734636,0.72828245,0.73019874,0.7406682,0.73425925,0.7860076,0.83875865,0.8658938
pigmented_benign_keratosis_orig_108.mat,pigmented_benign_keratosis,0.2923107,0.35771912,0.38785022,0.3875618,0.38657302,0.41646236,0.45144302,0.45383915,0.45256522,0.49183694,0.5350018,0.58661747,0.60864544,0.659068,0.69810057,0.7107515,0.7182239,0.8061335,0.8927378,0.89611965,0.919117,0.9832912,1.0234284,0.8964022,0.817811,0.8543221,0.8642918,0.84246397,0.9144966,1.0073645,1.0107046
pigmented_benign_keratosis_orig_109.mat,pigmented_benign_keratosis,0.47308552,0.50690687,0.49034974,0.4568027,0.4194956,0.3873265,0.38279784,0.3855757,0.390711,0.43637604,0.46369094,0.5288066,0.57121575,0.62939173,0.6599707,0.67130893,0.6986576,0.708429,0.6837487,0.76066077,0.7781089,0.776703,0.78296745,0.7270701,0.66578835,0.64314556,0.6486851,0.6489575,0.69866997,0.71428716,0.7386464
pigmented_benign_keratosis_orig_11.mat,pigmented_benign_keratosis,0.6557039,0.70047754,0.7160851,0.6809084,0.65109825,0.6289218,0.6353941,0.64946467,0.5900056,0.6827347,0.77497447,0.832881,0.9016564,0.9695621,1.0384185,1.0360172,1.0268252,1.0873828,1.1211714,1.1703341,1.2197229,1.2469941,1.2586925,1.1386071,1.0360491,1.0297757,1.035871,0.92630696,0.9971667,1.0203038,1.0528398
pigmented_benign_keratosis_orig_110.mat,pigmented_benign_keratosis,0.32811627,0.36259866,0.33305857,0.30818912,0.2742601,0.25426987,0.25691321,0.25997746,0.2868631,0.31548578,0.31127915,0.36092427,0.3652475,0.39950234,0.40650997,0.41927516,0.43739435,0.4323665,0.42333934,0.534669,0.5836793,0.6239187,0.66696227,0.6509377,0.6217105,0.588892,0.5621234,0.61431307,0.61291564,0.600789,0.56716317
pigmented_benign_keratosis_orig_111.mat,pigmented_benign_keratosis,0.46821722,0.50347704,0.46950576,0.4322872,0.39474386,0.3666785,0.36353037,0.3612714,0.37410006,0.41558915,0.42822662,0.5037469,0.5431856,0.6071646,0.63027495,0.65169054,0.69043684,0.67874795,0.6277468,0.73597103,0.75711066,0.75534725,0.76627433,0.7303414,0.6731954,0.62868476,0.6081767,0.63333404,0.6642781,0.6666461,0.6864455
pigmented_benign_keratosis_orig_112.mat,pigmented_benign_keratosis,0.40422726,0.4544673,0.47866598,0.46053183,0.43087366,0.42211616,0.4343894,0.44483754,0.43386254,0.4912583,0.54198766,0.5928409,0.6291022,0.6781748,0.7204002,0.7255729,0.7314961,0.8020346,0.85338354,0.87327427,0.8918691,0.9260692,0.94324106,0.8312632,0.7503449,0.7674791,0.7909912,0.782717,0.8650332,0.9465232,0.98728377
pigmented_benign_keratosis_orig_113.mat,pigmented_benign_keratosis,0.18541078,0.23629673,0.21011713,0.205386,0.19581762,0.19671151,0.22098048,0.22693595,0.27522317,0.289483,0.26851302,0.32338086,0.31428877,0.35224807,0.360003,0.38867667,0.40676305,0.4127142,0.4222756,0.50889766,0.5357523,0.57642907,0.6232235,0.58889437,0.55565614,0.53769207,0.5049868,0.56071997,0.5576965,0.54954445,0.48264813
pigmented_benign_keratosis_orig_114.mat,pigmented_benign_keratosis,0.42723176,0.4664069,0.46490383,0.43732142,0.40039793,0.37756598,0.37804475,0.38349473,0.38787642,0.43479773,0.46611354,0.523989,0.56137264,0.6107235,0.6408089,0.64947397,0.66910136,0.7031134,0.7095676,0.7604947,0.77346575,0.782289,0.79031694,0.71677744,0.6540461,0.6501277,0.668724,0.68800247,0.7485415,0.7898929,0.81114215
pigmented_benign_keratosis_orig_115.mat,pigmented_benign_keratosis,0.3940045,0.43738034,0.44059917,0.419778,0.39478472,0.38487092,0.39200813,0.39397812,0.39562777,0.43588653,0.468313,0.52273965,0.5540123,0.6033126,0.63482654,0.6446359,0.6651836,0.70682967,0.73053426,0.77940947,0.80380684,0.831567,0.8531988,0.7746538,0.7118113,0.7140363,0.72674346,0.72416556,0.78206074,0.8308201,0.850423
pigmented_benign_keratosis_orig_116.mat,pigmented_benign_keratosis,0.37313306,0.414224,0.42149222,0.40302113,0.38039285,0.3761237,0.3833372,0.38341546,0.3746781,0.41432008,0.44701824,0.4907071,0.51384807,0.5522844,0.57948136,0.5832222,0.59711826,0.6420646,0.6786509,0.73085064,0.76960874,0.81298417,0.84403557,0.77121985,0.71407014,0.715049,0.7208343,0.7119163,0.75632685,0.79781324,0.8085066
pigmented_benign_keratosis_orig_117.mat,pigmented_benign_keratosis,0.48082033,0.52603656,0.5366501,0.51693153,0.49068218,0.4823057,0.49630272,0.50714815,0.4956332,0.5496468,0.5892948,0.6398779,0.6813727,0.7471478,0.79848444,0.8125812,0.830179,0.88586706,0.9188851,0.9904827,1.0329818,1.0841373,1.1184704,1.040627,0.97341025,0.9648248,0.96908635,0.9459145,0.9808338,0.9885913,0.98701036
pigmented_benign_keratosis_orig_118.mat,pigmented_benign_keratosis,0.49331215,0.54804265,0.5619015,0.5356142,0.5101017,0.50604135,0.52359873,0.5335275,0.50392973,0.57349724,0.6413645,0.6990837,0.7459083,0.8062025,0.85932183,0.86701643,0.8708035,0.9328863,0.9784689,1.0088979,1.0435109,1.0819197,1.1050266,0.9901814,0.9049533,0.9157967,0.9156494,0.86046284,0.93166435,1.0030174,1.0350223
pigmented_benign_keratosis_orig_119.mat,pigmented_benign_keratosis,0.2595316,0.33247912,0.36466214,0.364712,0.35678342,0.38344738,0.42550564,0.43890747,0.45406342,0.49502814,0.5290703,0.5869575,0.6172788,0.68403643,0.7309616,0.7556014,0.7698496,0.8693589,0.9502113,0.9549595,0.9591575,1.0215769,1.0591956,0.9362695,0.85764116,0.89301515,0.9179978,0.93127155,1.0046742,1.0867565,1.0981921
pigmented_benign_keratosis_orig_12.mat,pigmented_benign_keratosis,0.36108965,0.39499792,0.36907429,0.34640285,0.32337525,0.30091673,0.30236894,0.30090794,0.31509995,0.347114,0.35661197,0.4164856,0.43727225,0.48312578,0.5027351,0.52030045,0.540658,0.5455608,0.53007203,0.6088073,0.628243,0.63307786,0.6484795,0.60364544,0.5530806,0.52888286,0.51505536,0.5271165,0.5573879,0.56917304,0.56843495
pigmented_benign_keratosis_orig_120.mat,pigmented_benign_keratosis,0.50034446,0.53434545,0.5244912,0.4904234,0.45352682,0.42400244,0.4192284,0.42093787,0.4106136,0.46526185,0.5045506,0.5693087,0.6175124,0.675612,0.7124289,0.7212883,0.7436284,0.76022524,0.745504,0.81582433,0.83935326,0.84290576,0.8498869,0.78443635,0.7187889,0.6983711,0.70368713,0.6957537,0.74958843,0.77401215,0.8042102
pigmented_benign_keratosis_orig_121.mat,pigmented_benign_keratosis,0.45957997,0.4881737,0.49010912,0.4592123,0.41583058,0.38065672,0.37543282,0.38485816,0.3815477,0.43676752,0.47616166,0.53111523,0.5760763,0.62885666,0.6648836,0.66644293,0.6783054,0.7044474,0.69610745,0.757763,0.7805326,0.7891301,0.79618,0.7329978,0.67088735,0.6593333,0.67877764,0.6771337,0.7417595,0.7736626,0.8201067
pigmented_benign_keratosis_orig_122.mat,pigmented_benign_keratosis,0.30438635,0.34595898,0.3417574,0.32265827,0.295884,0.2858257,0.29520485,0.29992354,0.31624332,0.34379447,0.35772625,0.39413044,0.39597496,0.42416006,0.4389081,0.44522834,0.45678315,0.49509645,0.5343452,0.59887296,0.6427997,0.69512516,0.7417091,0.69192404,0.65515995,0.66464716,0.674535,0.6905276,0.7219724,0.7416319,0.71698743
pigmented_benign_keratosis_orig_123.mat,pigmented_benign_keratosis,0.3574241,0.41850492,0.4472949,0.4339038,0.41793433,0.42691165,0.449407,0.45443258,0.44101045,0.49644455,0.5549732,0.6141754,0.65305066,0.70853364,0.756515,0.765553,0.767451,0.8504071,0.9212725,0.9266807,0.9489841,0.99601126,1.0236404,0.89387256,0.80709493,0.8386295,0.86172444,0.8389205,0.9330982,1.0336891,1.0728521
pigmented_benign_keratosis_orig_124.mat,pigmented_benign_keratosis,0.518424,0.5593141,0.55147034,0.51445395,0.47493294,0.43867567,0.43715346,0.4445683,0.4387562,0.49803698,0.5446252,0.61498654,0.66843224,0.7369969,0.7811632,0.7915156,0.8090796,0.83938557,0.82676464,0.88409007,0.8956998,0.89410216,0.89695925,0.8139488,0.7338576,0.7226477,0.7395142,0.71076596,0.78692085,0.82478327,0.87585
pigmented_benign_keratosis_orig_125.mat,pigmented_benign_keratosis,0.44553655,0.49049395,0.5058789,0.48101595,0.4491189,0.4351978,0.44215903,0.4487801,0.42904663,0.48832846,0.54090023,0.5951832,0.638865,0.69247943,0.7369843,0.7428727,0.7532624,0.8113199,0.8458486,0.87832177,0.9009058,0.9279078,0.9418631,0.84078413,0.7627061,0.7688012,0.7851296,0.7677651,0.8439799,0.9143564,0.96110374
pigmented_benign_keratosis_orig_126.mat,pigmented_benign_keratosis,0.44299203,0.4915801,0.51029,0.48591217,0.4532488,0.44033456,0.44928035,0.45737576,0.44082108,0.5012067,0.55578685,0.61116725,0.65438884,0.7073077,0.75194615,0.7582264,0.76745355,0.83373195,0.8764099,0.8974648,0.9133934,0.937916,0.9489668,0.8367759,0.75388765,0.7679343,0.79129046,0.77681756,0.86267525,0.94527566,0.9934756
